CodigoIBGE;NOME_MUNICIPIO;LONGITUDE;LATITUDE
4301909;BARRA DO RIBEIRO;-51,300874;-30,292675
4301925;BARRA DO RIO AZUL;-52,414105;-27,408758
2903102;BARRA DO ROCHA;-39,601386;-14,210029
3505401;BARRA DO TURVO;-48,502343;-24,759387
2800605;BARRA DOS COQUEIROS;-37,041242;-10,906799
4301958;BARRA FUNDA;-53,036297;-27,923826
3105707;BARRA LONGA;-43,037197;-20,283636
3300407;BARRA MANSA;-44,172431;-22,545301
4202107;BARRA VELHA;-48,683864;-26,634361
4102604;BARRACÃO;-53,635;-26,252603
4301800;BARRACÃO;-51,460151;-27,68023
2201200;BARRAS;-42,29534;-4,243093
2301950;BARREIRA;-38,638502;-4,288762
2903201;BARREIRAS;-45,004168;-12,144925
2201309;BARREIRAS DO PIAUÍ;-45,477788;-9,921247
1300508;BARREIRINHA;-57,06775;-2,79815
2101707;BARREIRINHAS;-42,827803;-2,750086
2601409;BARREIROS;-35,199086;-8,814138
3505500;BARRETOS;-48,567378;-20,558456
3505609;BARRINHA;-48,162814;-21,191744
2302008;BARRO;-38,779881;-7,168209
2903235;BARRO ALTO;-41,912096;-11,761064
5203203;BARRO ALTO;-48,915707;-14,973709
2201408;BARRO DURO;-42,513378;-5,81236
2903300;BARRO PRETO;-39,473335;-14,809754
2903276;BARROCAS;-39,078669;-11,529113
1703107;BARROLÂNDIA;-48,731461;-9,831653
2302057;BARROQUINHA;-41,139482;-3,009117
4302006;BARROS CASSAL;-52,587752;-29,087704
3105905;BARROSO;-43,975381;-21,176287
3505708;BARUERI;-46,874653;-23,508902
3505807;BASTOS;-50,734871;-21,921037
5001904;BATAGUASSU;-52,425437;-21,715288
2201507;BATALHA;-42,075219;-4,020412
2700706;BATALHA;-37,127092;-9,674593
3505906;BATATAIS;-47,586107;-20,89193
5002001;BATAYPORÃ;-53,274807;-22,29588
2302107;BATURITÉ;-38,880021;-4,331205
3506003;BAURU;-49,083001;-22,325123
2501807;BAYEUX;-34,929186;-7,132276
3506102;BEBEDOURO;-48,477362;-20,949816
2302206;BEBERIBE;-38,123273;-4,174763
2302305;BELA CRUZ;-40,166843;-3,055107
5002100;BELA VISTA;-56,531315;-22,115976
4102752;BELA VISTA DA CAROBA;-53,666043;-25,879493
5203302;BELA VISTA DE GOIÁS;-48,952412;-16,973121
3106002;BELA VISTA DE MINAS;-43,096932;-19,825847
2101772;BELA VISTA DO MARANHÃO;-45,248246;-3,737733
4102802;BELA VISTA DO PARAÍSO;-51,194145;-22,992088
2201556;BELA VISTA DO PIAUÍ;-41,87138;-7,972185
4202131;BELA VISTA DO TOLDO;-50,464788;-26,276228
2101731;BELÁGUA;-43,510062;-3,156772
1501402;BELÉM;-48,487826;-1,459845
2501906;BELÉM;-35,536274;-6,694043
2700805;BELÉM;-36,494498;-9,568648
2601508;BELÉM DE MARIA;-35,839924;-8,621202
2502003;BELÉM DO BREJO DO CRUZ;-37,539502;-6,188575
2201572;BELÉM DO PIAUÍ;-40,970302;-7,37014
2601607;BELÉM DO SÃO FRANCISCO;-38,9616;-8,751463
3300456;BELFORD ROXO;-43,399625;-22,764556
3106101;BELMIRO BRAGA;-43,415721;-21,950131
2903409;BELMONTE;-38,880303;-15,861396
4202156;BELMONTE;-53,580977;-26,844586
2903508;BELO CAMPO;-41,260033;-15,033496
3106200;BELO HORIZONTE;-43,926453;-19,937524
2601706;BELO JARDIM;-36,420035;-8,335295
2700904;BELO MONTE;-37,278439;-9,826989
3106309;BELO ORIENTE;-42,487283;-19,224645
3106408;BELO VALE;-44,028528;-20,406658
1501451;BELTERRA;-54,942675;-2,64902
2201606;BENEDITINOS;-42,370617;-5,447603
2101806;BENEDITO LEITE;-44,559857;-7,2188
4202206;BENEDITO NOVO;-49,364403;-26,777508
1501501;BENEVIDES;-48,241836;-1,361438
1300607;BENJAMIN CONSTANT;-70,027348;-4,374989
4302055;BENJAMIN CONSTANT DO SUL;-52,602225;-27,508584
3506201;BENTO DE ABREU;-50,811852;-21,269108
2401602;BENTO FERNANDES;-35,821699;-5,692383
4302105;BENTO GONÇALVES;-51,51556;-29,167402
2101905;BEQUIMÃO;-44,78573;-2,462063
3106507;BERILO;-42,461354;-16,950302
3106655;BERIZAL;-41,746785;-15,610784
2502052;BERNARDINO BATISTA;-38,548869;-6,453548
3506300;BERNARDINO DE CAMPOS;-49,474043;-23,013553
2101939;BERNARDO DO MEARIM;-44,764323;-4,630287
1703206;BERNARDO SAYÃO;-48,899054;-7,868512
3506359;BERTIOGA;-46,136538;-23,854015
2201705;BERTOLÍNIA;-43,954388;-7,628625
3106606;BERTÓPOLIS;-40,572246;-17,060963
1300631;BERURI;-61,371571;-3,894513
2601805;BETÂNIA;-38,038738;-8,269841
2201739;BETÂNIA DO PIAUÍ;-40,796622;-8,145666
3106705;BETIM;-44,197551;-19,965379
2601904;BEZERROS;-35,754488;-8,23536
3106804;BIAS FORTES;-43,756575;-21,608747
3106903;BICAS;-43,062047;-21,722105
4202305;BIGUAÇU;-48,654489;-27,494323
3506409;BILAC;-50,48111;-21,402571
3107000;BIQUINHAS;-45,504652;-18,784752
3506508;BIRIGUI;-50,339329;-21,292392
3506607;BIRITIBA-MIRIM;-46,041212;-23,571033
2903607;BIRITINGA;-38,812159;-11,62011
4102901;BITURUNA;-51,556525;-26,160794
4202404;BLUMENAU;-49,057631;-26,916108
3107109;BOA ESPERANÇA;-45,564409;-21,090531
3201001;BOA ESPERANÇA;-40,302956;-18,538715
4103008;BOA ESPERANÇA;-52,792777;-24,239493
4103024;BOA ESPERANÇA DO IGUAÇU;-53,21716;-25,635873
3506706;BOA ESPERANÇA DO SUL;-48,390597;-21,992484
2201770;BOA HORA;-42,125296;-4,40901
2903706;BOA NOVA;-40,200522;-14,362608
2502102;BOA VENTURA;-38,218951;-7,422282
4103040;BOA VENTURA DE SÃO ROQUE;-51,539374;-24,878518
2302404;BOA VIAGEM;-39,733282;-5,125744
1400100;BOA VISTA;-60,670533;2,816682
2502151;BOA VISTA;-36,235374;-7,257913
4103057;BOA VISTA DA APARECIDA;-53,411736;-25,430405
4302154;BOA VISTA DAS MISSÕES;-53,312756;-27,666111
4302204;BOA VISTA DO BURICÁ;-54,109481;-27,671567
4302220;BOA VISTA DO CADEADO;-53,813735;-28,577434
2101970;BOA VISTA DO GURUPI;-46,29871;-1,793296
4302238;BOA VISTA DO INCRA;-53,388705;-28,818488
1300680;BOA VISTA DO RAMOS;-57,587707;-2,971727
4302253;BOA VISTA DO SUL;-51,677272;-29,350119
2903805;BOA VISTA DO TUPIM;-40,605743;-12,661322
2701001;BOCA DA MATA;-36,211725;-9,645145
1300706;BOCA DO ACRE;-67,399578;-8,751243
2201804;BOCAINA;-41,322341;-6,954842
3506805;BOCAINA;-48,520494;-22,133923
3107208;BOCAINA DE MINAS;-44,397306;-22,169608
4202438;BOCAINA DO SUL;-49,945898;-27,743198
3107307;BOCAIÚVA;-43,814444;-17,112105
4103107;BOCAIÚVA DO SUL;-49,105787;-25,214902
2401651;BODÓ;-36,413838;-5,988045
2602001;BODOCÓ;-39,936163;-7,779343
5002159;BODOQUENA;-56,673567;-20,554843
3506904;BOFETE;-48,260033;-23,10252
3507001;BOITUVA;-47,671473;-23,281944
2602100;BOM CONSELHO;-36,679314;-9,163383
3107406;BOM DESPACHO;-45,254115;-19,737596
2102002;BOM JARDIM;-45,601889;-3,544161
2602209;BOM JARDIM;-35,58714;-7,799512
3300506;BOM JARDIM;-42,417211;-22,153305
4202503;BOM JARDIM DA SERRA;-49,624978;-28,337947
5203401;BOM JARDIM DE GOIÁS;-52,175368;-16,200685
3107505;BOM JARDIM DE MINAS;-44,189374;-21,9459
2201903;BOM JESUS;-44,360525;-9,070949
2401701;BOM JESUS;-35,588803;-5,986319
2502201;BOM JESUS;-38,655143;-6,817958
4202537;BOM JESUS;-52,393016;-26,735923
4302303;BOM JESUS;-50,433349;-28,670578
2903904;BOM JESUS DA LAPA;-43,417142;-13,254114
3107604;BOM JESUS DA PENHA;-46,523544;-21,017269
2903953;BOM JESUS DA SERRA;-40,501176;-14,372922
2102036;BOM JESUS DAS SELVAS;-46,853241;-4,489968
5203500;BOM JESUS DE GOIÁS;-49,739411;-18,214767
3107703;BOM JESUS DO AMPARO;-43,473515;-19,704137
5101852;BOM JESUS DO ARAGUAIA;-51,503639;-12,173598
3107802;BOM JESUS DO GALHO;-42,315727;-19,824472
3300605;BOM JESUS DO ITABAPOANA;-41,67768;-21,134497
3201100;BOM JESUS DO NORTE;-41,675811;-21,129342
4202578;BOM JESUS DO OESTE;-53,09535;-26,691812
4103156;BOM JESUS DO SUL;-53,5996;-26,192875
1501576;BOM JESUS DO TOCANTINS;-48,59904;-5,047363
1703305;BOM JESUS DO TOCANTINS;-48,16638;-8,963348
3507100;BOM JESUS DOS PERDÕES;-46,466493;-23,130837
2102077;BOM LUGAR;-45,031108;-4,37551
4302352;BOM PRINCÍPIO;-51,355519;-29,494485
2201919;BOM PRINCÍPIO DO PIAUÍ;-41,64521;-3,189859
4302378;BOM PROGRESSO;-53,866791;-27,546774
3107901;BOM REPOUSO;-46,147882;-22,476837
4202602;BOM RETIRO;-49,489834;-27,798671
4302402;BOM RETIRO DO SUL;-51,943847;-29,607423
2502300;BOM SUCESSO;-37,930024;-6,445047
3108008;BOM SUCESSO;-44,755503;-21,030416
4103206;BOM SUCESSO;-51,764465;-23,707437
3507159;BOM SUCESSO DE ITARARÉ;-49,143762;-24,318263
4103222;BOM SUCESSO DO SUL;-52,831976;-26,074537
4202453;BOMBINHAS;-48,521345;-27,144255
1400159;BONFIM;-59,878007;3,350289
3108107;BONFIM;-44,232911;-20,325491
2201929;BONFIM DO PIAUÍ;-42,879663;-9,166561
5203559;BONFINÓPOLIS;-48,97058;-16,617528
3108206;BONFINÓPOLIS DE MINAS;-45,988341;-16,570765
2904001;BONINAL;-41,824328;-12,715121
1501600;BONITO;-47,305892;-1,367474
2602308;BONITO;-35,728528;-8,472261
2904050;BONITO;-41,268403;-11,969573
5002209;BONITO;-56,492859;-21,124341
3108255;BONITO DE MINAS;-44,758028;-15,323804
2502409;BONITO DE SANTA FÉ;-38,516495;-7,310763
5203575;BONÓPOLIS;-49,837184;-13,649747
2502508;BOQUEIRÃO;-36,133405;-7,482648
4302451;BOQUEIRÃO DO LEÃO;-52,42805;-29,305158
2201945;BOQUEIRÃO DO PIAUÍ;-42,103627;-4,48582
2800670;BOQUIM;-37,623573;-11,146392
2904100;BOQUIRA;-42,730115;-12,820823
3507209;BORÁ;-50,544881;-22,270117
3507308;BORACÉIA;-48,779218;-22,193206
1300805;BORBA;-59,594559;-4,39062
2502706;BORBOREMA;-35,599376;-6,804306
3507407;BORBOREMA;-49,07264;-21,621538
3108305;BORDA DA MATA;-46,167168;-22,272408
3507456;BOREBI;-48,971596;-22,567833
4103305;BORRAZÓPOLIS;-51,584409;-23,937854
4302501;BOSSOROCA;-54,909811;-28,730724
3108404;BOTELHOS;-46,395493;-21,651664
3507506;BOTUCATU;-48,441289;-22,888382
3108503;BOTUMIRIM;-43,010432;-16,862925
2904209;BOTUPORÃ;-42,529278;-13,380866
4202701;BOTUVERÁ;-49,078484;-27,202107
4302584;BOZANO;-53,772402;-28,36629
4202800;BRAÇO DO NORTE;-49,164548;-28,280039
4202859;BRAÇO DO TROMBUDO;-49,890908;-27,364251
4302600;BRAGA;-53,744329;-27,619193
1501709;BRAGANÇA;-46,765754;-1,053524
3507605;BRAGANÇA PAULISTA;-46,542333;-22,956896
4103354;BRAGANEY;-53,121074;-24,814895
2701100;BRANQUINHA;-36,020034;-9,246583
3108701;BRÁS PIRES;-43,239123;-20,848456
1501725;BRASIL NOVO;-52,543441;-3,297804
5002308;BRASILÂNDIA;-52,036297;-21,247118
3108552;BRASILÂNDIA DE MINAS;-46,015402;-16,998601
4103370;BRASILÂNDIA DO SUL;-53,524042;-24,193846
1703602;BRASILÂNDIA DO TOCANTINS;-48,485374;-8,384889
1200104;BRASILÉIA;-68,747943;-11,016411
2201960;BRASILEIRA;-41,78926;-4,137829
5300108;BRASÍLIA;-47,887905;-15,794087
3108602;BRASÍLIA DE MINAS;-44,427533;-16,205873
5101902;BRASNORTE;-58,002674;-12,124938
3108909;BRASÓPOLIS;-45,615326;-22,47311
3507704;BRAÚNA;-50,318166;-21,501021
3108800;BRAÚNAS;-42,715353;-19,053597
5203609;BRAZABRANTES;-49,388667;-16,425715
2602407;BREJÃO;-36,564697;-9,027249
3201159;BREJETUBA;-41,289677;-20,157034
2401800;BREJINHO;-35,357354;-6,192579
2602506;BREJINHO;-37,287335;-7,345671
1703701;BREJINHO DE NAZARÉ;-48,55866;-11,010805
2102101;BREJO;-42,750848;-3,679178
3507753;BREJO ALEGRE;-50,187259;-21,166128
2602605;BREJO DA MADRE DE DEUS;-36,370391;-8,148957
2102150;BREJO DE AREIA;-45,582095;-4,33063
2502805;BREJO DO CRUZ;-37,500163;-6,347708
2201988;BREJO DO PIAUÍ;-42,830302;-8,207065
2502904;BREJO DOS SANTOS;-37,82371;-6,376183
2800704;BREJO GRANDE;-36,47182;-10,418943
1501758;BREJO GRANDE DO ARAGUAIA;-48,40576;-5,707296
2302503;BREJO SANTO;-38,985514;-7,491638
2904308;BREJÕES;-39,793492;-13,105536
2904407;BREJOLÂNDIA;-43,965665;-12,486693
1501782;BREU BRANCO;-49,56988;-3,778135
1501808;BREVES;-50,480895;-1,690737
5203807;BRITÂNIA;-51,167285;-15,238586
4302659;BROCHIER;-51,588916;-29,555528
3507803;BRODOWSKI;-47,656398;-20,99014
3507902;BROTAS;-48,126833;-22,286517
2904506;BROTAS DE MACAÚBAS;-42,624691;-12,002636
3109006;BRUMADINHO;-44,200188;-20,144174
2904605;BRUMADO;-41,66707;-14,205438
4202875;BRUNÓPOLIS;-50,835921;-27,318362
4202909;BRUSQUE;-48,915163;-27,09831
3109105;BUENO BRANDÃO;-46,353388;-22,436167
3109204;BUENÓPOLIS;-44,180788;-17,874256
2602704;BUENOS AIRES;-35,32957;-7,724372
2904704;BUERAREMA;-39,30252;-14,956441
3109253;BUGRE;-42,259457;-19,422213
2602803;BUÍQUE;-37,156988;-8,622059
1200138;BUJARI;-67,951859;-9,82002
1501907;BUJARU;-48,035875;-1,513991
3508009;BURI;-48,597415;-23,799381
3508108;BURITAMA;-50,149281;-21,06704
2102200;BURITI;-42,925106;-3,945572
5203906;BURITI ALEGRE;-49,040065;-18,133055
2102309;BURITI BRAVO;-43,835622;-5,835288
5203939;BURITI DE GOIÁS;-50,434435;-16,181397
1703800;BURITI DO TOCANTINS;-48,22325;-5,313539
2202000;BURITI DOS LOPES;-41,869909;-3,172721
2202026;BURITI DOS MONTES;-41,101851;-5,312067
2102325;BURITICUPU;-46,451495;-4,325948
5203962;BURITINÓPOLIS;-46,431077;-14,456023
2904753;BURITIRAMA;-43,631381;-10,711791
2102358;BURITIRANA;-47,017225;-5,588915
1100452;BURITIS;-63,829679;-10,209805
3109303;BURITIS;-46,424041;-15,626505
3508207;BURITIZAL;-47,70886;-20,193148
3109402;BURITIZEIRO;-44,955194;-17,359421
4302709;BUTIÁ;-51,961483;-30,116144
1300839;CAAPIRANGA;-61,211334;-3,330093
2503001;CAAPORÃ;-34,91785;-7,514288
5002407;CAARAPÓ;-54,82697;-22,636582
2904803;CAATIBA;-40,410272;-14,978551
2503100;CABACEIRAS;-36,284342;-7,49067
2904852;CABACEIRAS DO PARAGUAÇU;-39,186713;-12,537136
3109451;CABECEIRA GRANDE;-47,084989;-16,028275
5204003;CABECEIRAS;-46,929476;-15,801156
2202059;CABECEIRAS DO PIAUÍ;-42,308316;-4,471331
2503209;CABEDELO;-34,83943;-6,966983
1100031;CABIXI;-60,544314;-13,499763
2602902;CABO DE SANTO AGOSTINHO;-35,038489;-8,289864
3300704;CABO FRIO;-42,020075;-22,880765
3109501;CABO VERDE;-46,399971;-21,469292
3508306;CABRÁLIA PAULISTA;-49,332447;-22,455087
3508405;CABREÚVA;-47,133658;-23,312674
2603009;CABROBÓ;-39,309841;-8,515105
4203006;CAÇADOR;-51,019035;-26,775348
3508504;CAÇAPAVA;-45,70773;-23,100664
4302808;CAÇAPAVA DO SUL;-53,487569;-30,514743
1100601;CACAULÂNDIA;-62,90319;-10,338873
4302907;CACEQUI;-54,827728;-29,880288
5102504;CÁCERES;-57,674762;-16,074096
2904902;CACHOEIRA;-38,969398;-12,596211
5204102;CACHOEIRA ALTA;-50,944708;-18,751004
3109600;CACHOEIRA DA PRATA;-44,441051;-19,526435
5204201;CACHOEIRA DE GOIÁS;-50,643148;-16,666733
3109709;CACHOEIRA DE MINAS;-45,782138;-22,353984
3102704;CACHOEIRA DE PAJEÚ;-41,49641;-15,965176
1502004;CACHOEIRA DO ARARI;-48,960668;-1,008786
1501956;CACHOEIRA DO PIRIÁ;-46,547391;-1,752897
4303004;CACHOEIRA DO SUL;-52,893413;-30,04582
2503308;CACHOEIRA DOS ÍNDIOS;-38,678303;-6,923936
3109808;CACHOEIRA DOURADA;-49,501734;-18,51269
5204250;CACHOEIRA DOURADA;-49,470918;-18,489036
2102374;CACHOEIRA GRANDE;-44,059685;-2,931921
3508603;CACHOEIRA PAULISTA;-45,01063;-22,664754
3300803;CACHOEIRAS DE MACACU;-42,663164;-22,467571
1703826;CACHOEIRINHA;-47,914198;-6,113242
2603108;CACHOEIRINHA;-36,235991;-8,486831
4303103;CACHOEIRINHA;-51,093677;-29,950629
3201209;CACHOEIRO DE ITAPEMIRIM;-41,111919;-20,850112
2503407;CACIMBA DE AREIA;-37,158217;-7,128473
2503506;CACIMBA DE DENTRO;-35,792821;-6,640017
2503555;CACIMBAS;-37,060402;-7,212359
2701209;CACIMBINHAS;-36,99687;-9,405163
4303202;CACIQUE DOBLE;-51,664113;-27,768232
1100049;CACOAL;-61,442944;-11,433865
3508702;CACONDE;-46,646835;-21,528738
5204300;CAÇU;-51,133529;-18,563051
2905008;CACULÉ;-42,221414;-14,504206
2905107;CAÉM;-40,437312;-11,093092
3109907;CAETANÓPOLIS;-44,413037;-19,293713
2905156;CAETANOS;-40,90929;-14,338563
3110004;CAETÉ;-43,664787;-19,887141
2603207;CAETÉS;-36,624804;-8,775595
2905206;CAETITÉ;-42,485711;-14,066754
2905305;CAFARNAUM;-41,472222;-11,691356
4103404;CAFEARA;-51,715006;-22,788235
3508801;CAFELÂNDIA;-49,600354;-21,809705
4103453;CAFELÂNDIA;-53,324916;-24,615667
4103479;CAFEZAL DO SUL;-53,511065;-23,904704
3508900;CAIABU;-51,235953;-22,012325
3110103;CAIANA;-41,922982;-20,696829
5204409;CAIAPÔNIA;-51,80948;-16,953458
4303301;CAIBATÉ;-54,637887;-28,291075
4203105;CAIBI;-53,250527;-27,073054
2503605;CAIÇARA;-35,469114;-6,61747
4303400;CAIÇARA;-53,431895;-27,280941
2401859;CAIÇARA DO NORTE;-36,055857;-5,062994
2401909;CAIÇARA DO RIO DO VENTO;-35,99979;-5,759087
2402006;CAICÓ;-37,096489;-6,459139
3509007;CAIEIRAS;-46,744101;-23,362116
2905404;CAIRU;-39,043254;-13,487603
3509106;CAIUÁ;-51,986893;-21,82991
3509205;CAJAMAR;-46,88292;-23,360971
2102408;CAJAPIÓ;-44,673377;-2,882882
2102507;CAJARI;-45,007965;-3,323869
3509254;CAJATI;-48,105;-24,726361
2503704;CAJAZEIRAS;-38,56053;-6,890465
2202075;CAJAZEIRAS DO PIAUÍ;-42,396727;-6,794184
2503753;CAJAZEIRINHAS;-37,799184;-6,962693
3509304;CAJOBI;-48,810122;-20,879093
2701308;CAJUEIRO;-36,156379;-9,389661
2202083;CAJUEIRO DA PRAIA;-41,34715;-2,929227
3110202;CAJURI;-42,79392;-20,788943
3509403;CAJURU;-47,304266;-21,274718
2603306;CALÇADO;-36,333288;-8,738378
1600204;CALÇOENE;-50,944773;2,496559
3110301;CALDAS;-46,387789;-21,923336
2503803;CALDAS BRANDÃO;-35,342382;-7,171751
5204508;CALDAS NOVAS;-48,621197;-17,743539
5204557;CALDAZINHA;-49,003373;-16,714777
2905503;CALDEIRÃO GRANDE;-40,30737;-11,022156
2202091;CALDEIRÃO GRANDE DO PIAUÍ;-40,637419;-7,33156
4103503;CALIFÓRNIA;-51,358086;-23,666144
4203154;CALMON;-51,096635;-26,604677
2603405;CALUMBI;-38,153746;-7,938427
2905602;CAMACAN;-39,496367;-15,417627
2905701;CAMAÇARI;-38,32574;-12,698817
3110400;CAMACHO;-45,158793;-20,626916
2503902;CAMALAÚ;-36,831611;-7,891242
2905800;CAMAMU;-39,10057;-13,947076
3110509;CAMANDUCAIA;-46,146863;-22,756746
5002605;CAMAPUÃ;-54,043309;-19,53526
4303509;CAMAQUÃ;-51,814601;-30,850704
2603454;CAMARAGIBE;-34,995721;-8,020522
4303558;CAMARGO;-52,203799;-28,589238
4103602;CAMBARÁ;-50,077571;-23,041266
4303608;CAMBARÁ DO SUL;-50,143765;-29,048175
4103701;CAMBÉ;-51,277728;-23,281632
4103800;CAMBIRA;-51,581631;-23,600612
4203204;CAMBORIÚ;-48,649996;-27,026456
3300902;CAMBUCI;-41,908636;-21,577277
3110608;CAMBUÍ;-46,058019;-22,611097
3110707;CAMBUQUIRA;-45,292521;-21,85541
1502103;CAMETÁ;-49,49783;-2,246838
2302602;CAMOCIM;-40,847528;-2,900967
2603504;CAMOCIM DE SÃO FÉLIX;-35,765195;-8,362138
3110806;CAMPANÁRIO;-41,730132;-18,241124
3110905;CAMPANHA;-45,398449;-21,835357
2701357;CAMPESTRE;-35,566718;-8,848375
3111002;CAMPESTRE;-46,248159;-21,711455
4303673;CAMPESTRE DA SERRA;-51,095664;-28,796512
5204607;CAMPESTRE DE GOIÁS;-49,695534;-16,762309
2102556;CAMPESTRE DO MARANHÃO;-47,367633;-6,164717
4103909;CAMPINA DA LAGOA;-52,813564;-24,594957
4303707;CAMPINA DAS MISSÕES;-54,845329;-27,99169
3509452;CAMPINA DO MONTE ALEGRE;-48,480399;-23,584077
4103958;CAMPINA DO SIMÃO;-51,814787;-25,102578
2504009;CAMPINA GRANDE;-35,883859;-7,221497
4104006;CAMPINA GRANDE DO SUL;-49,053466;-25,303248
3111101;CAMPINA VERDE;-49,481169;-19,535456
5204656;CAMPINAÇU;-48,569834;-13,786349
5102603;CAMPINÁPOLIS;-52,797495;-14,539617
3509502;CAMPINAS;-47,060156;-22,907343
2202109;CAMPINAS DO PIAUÍ;-41,880745;-7,654778
4303806;CAMPINAS DO SUL;-52,633104;-27,711601
5204706;CAMPINORTE;-49,156347;-14,310598
2701407;CAMPO ALEGRE;-36,352435;-9,783416
4203303;CAMPO ALEGRE;-49,263344;-26,190659
5204805;CAMPO ALEGRE DE GOIÁS;-47,778225;-17,640555
2905909;CAMPO ALEGRE DE LOURDES;-43,012298;-9,517154
2202117;CAMPO ALEGRE DO FIDALGO;-41,832013;-8,37448
3111150;CAMPO AZUL;-44,811858;-16,504063
3111200;CAMPO BELO;-45,275861;-20,895316
4203402;CAMPO BELO DO SUL;-50,761994;-27,896657
4303905;CAMPO BOM;-51,05887;-29,675685
4104055;CAMPO BONITO;-52,99687;-25,039634
2801009;CAMPO DO BRITO;-37,496356;-10,743335
3111309;CAMPO DO MEIO;-45,830757;-21,109326
4104105;CAMPO DO TENENTE;-49,690377;-25,981006
4203501;CAMPO ERÊ;-53,090155;-26,394551
3111408;CAMPO FLORIDO;-48,573003;-19,765445
2906006;CAMPO FORMOSO;-40,318821;-10,505662
2701506;CAMPO GRANDE;-36,79084;-9,956923
5002704;CAMPO GRANDE;-54,615744;-20,45803
2202133;CAMPO GRANDE DO PIAUÍ;-41,031201;-7,135993
4104204;CAMPO LARGO;-49,528841;-25,459491
2202174;CAMPO LARGO DO PIAUÍ;-42,626041;-3,807869
5204854;CAMPO LIMPO DE GOIÁS;-49,089937;-16,298623
3509601;CAMPO LIMPO PAULISTA;-46,763819;-23,209396
4104253;CAMPO MAGRO;-49,427665;-25,367957
2202208;CAMPO MAIOR;-42,166745;-4,829114
4104303;CAMPO MOURÃO;-52,381115;-24,041223
4304002;CAMPO NOVO;-53,802814;-27,674493
1100700;CAMPO NOVO DE RONDÔNIA;-63,624991;-10,568416
5102637;CAMPO NOVO DO PARECIS;-57,888546;-13,654733
2402105;CAMPO REDONDO;-36,182505;-6,243383
5102678;CAMPO VERDE;-55,171655;-15,553704
3111507;CAMPOS ALTOS;-46,17371;-19,698896
5204904;CAMPOS BELOS;-46,770783;-13,036724
4304101;CAMPOS BORGES;-52,998915;-28,892132
5102686;CAMPOS DE JÚLIO;-59,263409;-13,719923
3509700;CAMPOS DO JORDÃO;-45,589202;-22,740092
3301009;CAMPOS DOS GOYTACAZES;-41,330476;-21,751899
3111606;CAMPOS GERAIS;-45,756907;-21,238698
1703842;CAMPOS LINDOS;-46,801974;-7,971681
4203600;CAMPOS NOVOS;-51,223673;-27,399053
3509809;CAMPOS NOVOS PAULISTA;-50,001795;-22,599749
2302701;CAMPOS SALES;-40,379003;-7,073384
5204953;CAMPOS VERDES;-49,663265;-14,273267
2603603;CAMUTANGA;-35,282791;-7,407082
3111903;CANA VERDE;-45,185925;-21,023452
3111705;CANAÃ;-42,613011;-20,687376
1502152;CANAÃ DOS CARAJÁS;-49,848958;-6,532197
5102694;CANABRAVA DO NORTE;-51,837758;-11,046187
3509908;CANANÉIA;-47,928483;-25,016908
2701605;CANAPI;-37,605647;-9,11738
2906105;CANÁPOLIS;-44,205029;-13,075911
3111804;CANÁPOLIS;-49,204054;-18,721664
2906204;CANARANA;-41,765492;-11,687583
5102702;CANARANA;-52,273457;-13,55923
3509957;CANAS;-45,056976;-22,690669
2202251;CANAVIEIRA;-43,719428;-7,694622
2906303;CANAVIEIRAS;-38,947376;-15,679777
2906402;CANDEAL;-39,123718;-11,80497
2906501;CANDEIAS;-38,543596;-12,671923
3112000;CANDEIAS;-45,276857;-20,77035
1100809;CANDEIAS DO JAMARI;-63,70002;-8,785021
4304200;CANDELÁRIA;-52,789668;-29,671285
2906600;CANDIBA;-42,864402;-14,413187
4104402;CÂNDIDO DE ABREU;-51,332581;-24,564669
4304309;CÂNDIDO GODÓI;-54,752834;-27,951318
2102606;CÂNDIDO MENDES;-45,737268;-1,453889
3510005;CÂNDIDO MOTA;-50,388393;-22,746926
3510104;CÂNDIDO RODRIGUES;-48,634039;-21,322614
2906709;CÂNDIDO SALES;-41,241118;-15,506066
4304358;CANDIOTA;-53,677805;-31,56101
4104428;CANDÓI;-52,055446;-25,567932
4304408;CANELA;-50,814867;-29,357972
4203709;CANELINHA;-48,789273;-27,272415
2402204;CANGUARETAMA;-35,12854;-6,374925
4304507;CANGUÇU;-52,676286;-31,39386
2801108;CANHOBA;-36,973845;-10,138744
2603702;CANHOTINHO;-36,193575;-8,883871
2302800;CANINDÉ;-39,310343;-4,355344
2801207;CANINDÉ DE SÃO FRANCISCO;-37,787964;-9,654104
3510153;CANITAR;-49,785432;-23,009837
4304606;CANOAS;-51,18103;-29,918697
4203808;CANOINHAS;-50,397849;-26,178807
2906808;CANSANÇÃO;-39,496605;-10,66675
1400175;CANTÁ;-60,602063;2,607666
3112059;CANTAGALO;-42,625727;-18,531718
3301108;CANTAGALO;-42,365978;-21,98184
4104451;CANTAGALO;-52,126688;-25,374317
2102705;CANTANHEDE;-44,381816;-3,628364
2202307;CANTO DO BURITI;-42,944021;-8,108232
2906824;CANUDOS;-39,024071;-9,890673
4304614;CANUDOS DO VALE;-52,232383;-29,323525
1300904;CANUTAMA;-64,394231;-6,529106
1502202;CAPANEMA;-47,175126;-1,192442
4104501;CAPANEMA;-53,800179;-25,682977
4203253;CAPÃO ALTO;-50,511479;-27,941685
